Use device:  cuda:0
Epoch: 4, iter: 1299, train_loss: 0.069, test_accuracy: 0.980
Epoch: 4, iter: 1399, train_loss: 0.075, test_accuracy: 0.978
Epoch: 4, iter: 1499, train_loss: 0.061, test_accuracy: 0.981
Epoch: 4, iter: 1599, train_loss: 0.075, test_accuracy: 0.981
Epoch: 5, iter: 99, train_loss: 0.063, test_accuracy: 0.981
Epoch: 5, iter: 199, train_loss: 0.065, test_accuracy: 0.982
Epoch: 5, iter: 299, train_loss: 0.064, test_accuracy: 0.977
Epoch: 5, iter: 399, train_loss: 0.074, test_accuracy: 0.978
Epoch: 5, iter: 499, train_loss: 0.056, test_accuracy: 0.978
Epoch: 5, iter: 599, train_loss: 0.061, test_accuracy: 0.980
Epoch: 5, iter: 699, train_loss: 0.069, test_accuracy: 0.980
Epoch: 5, iter: 799, train_loss: 0.073, test_accuracy: 0.983
Epoch: 5, iter: 899, train_loss: 0.068, test_accuracy: 0.982
Epoch: 5, iter: 999, train_loss: 0.073, test_accuracy: 0.982
Epoch: 5, iter: 1099, train_loss: 0.062, test_accuracy: 0.982
Epoch: 5, iter: 1199, train_loss: 0.061, test_accuracy: 0.984
Epoch: 5, iter: 1299, train_loss: 0.065, test_accuracy: 0.983
Epoch: 5, iter: 1399, train_loss: 0.066, test_accuracy: 0.981
Epoch: 5, iter: 1499, train_loss: 0.066, test_accuracy: 0.984
Epoch: 5, iter: 1599, train_loss: 0.059, test_accuracy: 0.980
Epoch: 6, iter: 99, train_loss: 0.063, test_accuracy: 0.983
Epoch: 6, iter: 199, train_loss: 0.055, test_accuracy: 0.984
Epoch: 6, iter: 299, train_loss: 0.064, test_accuracy: 0.982
Epoch: 6, iter: 399, train_loss: 0.053, test_accuracy: 0.983
Epoch: 6, iter: 499, train_loss: 0.060, test_accuracy: 0.982
Epoch: 6, iter: 599, train_loss: 0.055, test_accuracy: 0.981
Epoch: 6, iter: 699, train_loss: 0.044, test_accuracy: 0.985
Epoch: 6, iter: 799, train_loss: 0.057, test_accuracy: 0.983
Epoch: 6, iter: 899, train_loss: 0.066, test_accuracy: 0.980
Epoch: 6, iter: 999, train_loss: 0.069, test_accuracy: 0.983
Epoch: 6, iter: 1099, train_loss: 0.056, test_accuracy: 0.982
Epoch: 6, iter: 1199, train_loss: 0.063, test_accuracy: 0.985
Epoch: 6, iter: 1299, train_loss: 0.048, test_accuracy: 0.984
Epoch: 6, iter: 1399, train_loss: 0.053, test_accuracy: 0.985
Epoch: 6, iter: 1499, train_loss: 0.059, test_accuracy: 0.984
Epoch: 6, iter: 1599, train_loss: 0.066, test_accuracy: 0.985
Finished Training!
